beta_deg,theta_deg,range_mm
133.5,212.387,1961.2
133.5,213.094,1975.2
133.5,213.8,1990.2
133.5,214.512,1986.2
133.5,215.222,1990.2
133.5,215.932,1995.2
133.5,216.497,2615.5
133.5,217.215,2579.2
133.5,217.933,2541.2
133.5,218.653,2496.2
133.5,219.37,2466.2
133.5,220.089,2426.2
133.5,220.807,2394.2
133.5,221.526,2360.2
133.5,222.244,2328.2
133.5,222.962,2297.2
133.5,223.681,2267.2
133.5,224.398,2240.2
133.5,225.117,2208.2
133.5,225.834,2185.2
133.5,226.552,2160.2
133.5,227.269,2136.2
133.5,227.987,2111.2
133.5,228.704,2090.2
133.5,229.422,2067.2
133.5,230.139,2047.2
133.5,230.857,2025.2
133.5,231.573,2009.2
133.5,232.29,1988.2
133.5,233.006,1973.2
133.5,233.747,1954.2
133.5,234.467,1938.2
133.5,235.188,1920.2
133.5,235.907,1907.2
133.5,236.628,1891.2
133.5,237.348,1877.2
133.5,238.068,1863.2
133.5,238.788,1849.2
133.5,239.508,1836.2
133.5,240.227,1825.2
133.5,240.947,1812.2
133.5,241.668,1798.2
133.5,242.387,1788.2
133.5,243.107,1775.2
133.5,243.825,1766.2
133.5,244.545,1755.2
133.5,245.265,1744.2
133.5,245.983,1737.2
133.5,246.702,1727.2
133.5,247.421,1718.2
133.5,248.139,1711.2
133.5,248.858,1702.2
133.5,249.576,1694.2
133.5,250.295,1686.2
133.5,251.013,1678.2
133.5,251.732,1670.2
133.5,252.449,1665.2
133.5,253.168,1657.2
133.5,253.885,1652.2
133.5,254.603,1646.2
133.5,255.321,1641.2
133.5,256.037,1639.2
133.5,256.756,1631.2
133.5,257.473,1627.2
133.5,258.19,1622.2
133.5,258.907,1619.2
133.5,259.623,1617.2
133.5,260.339,1615.2
133.5,261.057,1609.2
133.5,261.773,1606.2
133.5,262.432,1602.2
133.5,263.142,1600.2
133.5,263.853,1598.2
133.5,264.563,1596.2
133.5,265.273,1596.2
133.5,265.983,1594.2
133.5,266.693,1593.2
133.5,267.403,1593.2
133.5,268.113,1592.2
133.5,268.823,1591.2
133.5,269.532,1591.2
133.5,270.242,1591.2
133.5,270.951,1592.2
133.5,271.661,1591.2
133.5,272.369,1593.2
133.5,273.079,1593.2
133.5,273.788,1593.2
133.5,274.497,1595.2
133.5,275.206,1596.2
133.5,275.914,1599.2
133.5,276.623,1600.2
133.5,277.331,1603.2
133.5,278.039,1606.2
133.5,278.748,1609.2
133.5,279.455,1614.2
133.5,280.162,1618.2
133.5,280.871,1620.2
133.5,281.579,1623.2
133.5,282.286,1629.2
133.5,282.993,1634.2
133.5,283.7,1639.2
133.5,284.408,1643.2
133.5,285.115,1649.2
133.5,285.822,1655.2
133.5,286.528,1662.2
133.5,287.234,1669.2
133.5,287.942,1673.2
133.5,288.649,1680.2
133.5,289.355,1688.2
133.5,290.06,1697.2
133.5,290.776,1704.2
133.5,291.486,1712.2
133.5,292.195,1721.2
133.5,292.904,1729.2
133.5,293.613,1739.2
133.5,294.322,1747.2
133.5,295.031,1758.2
133.5,295.74,1766.2
133.5,296.448,1778.2
133.5,297.157,1789.2
133.5,297.866,1798.2
133.5,298.574,1811.2
133.5,299.282,1823.2
133.5,299.99,1837.2
133.5,300.698,1850.2
133.5,301.405,1864.2
133.5,302.113,1878.2
133.5,302.82,1895.2
133.5,303.528,1909.2
133.5,304.235,1928.2
133.5,304.943,1941.2
133.5,305.65,1958.2
133.5,306.357,1976.2
133.5,307.064,1995.2
133.5,307.771,2013.2
133.5,308.478,2035.2
133.5,309.185,2053.2
133.5,309.891,2075.2
133.5,310.598,2097.2
133.5,311.304,2120.2
133.5,312.01,2147.2
133.5,312.717,2166.2
133.5,313.423,2192.2
133.5,314.129,2219.2
133.5,314.836,2245.2
133.5,315.541,2275.2
133.5,316.247,2303.2
133.5,316.953,2333.2
133.5,317.659,2365.2
133.5,318.365,2398.2
133.5,319.093,2428.2
133.5,319.796,2468.2
133.5,320.501,2500.2
133.5,321.205,2541.2
133.5,321.91,2578.2
133.5,322.614,2618.2
133.5,323.318,2659.2
133.5,324.021,2708.2
133.5,324.726,2752.2
133.5,325.43,2795.2
133.5,326.137,2827.2
133.5,326.847,2835.2
133.5,327.559,2834.2
133.5,328.272,2823.2
133.5,329.002,2711.5
133.5,329.779,2370.5
133.5,330.491,2368.2
133.5,331.202,2372.2
133.5,331.917,2353.2
133.5,332.633,2333.2
133.5,333.348,2318.2
133.5,334.064,2301.2
133.5,334.776,2297.2
133.5,335.491,2285.2
133.5,336.207,2266.2
133.5,336.868,2245.2
133.5,337.606,2232.2
133.5,338.322,2218.2
133.5,339.036,2209.2
133.5,339.752,2197.2
133.5,340.466,2188.2
133.5,341.183,2172.2
133.5,341.897,2163.2
133.5,342.609,2166.2
133.5,343.271,2377.5
133.5,343.983,2378.0
133.5,344.687,2416.2
133.5,347.55,2356.2
133.5,348.258,2372.0
133.5,348.972,2365.2
133.5,349.684,2367.2
133.5,350.398,2358.2
133.5,351.116,2333.2
133.5,351.894,2074.5
133.5,352.611,2058.2
133.5,353.325,2052.2
133.5,354.038,2050.2
133.5,354.752,2046.2
133.5,355.465,2045.2
133.5,356.179,2039.2
133.5,356.892,2036.2
133.5,357.605,2035.2
133.5,358.312,2050.2
133.5,359.024,2053.2
133.5,359.737,2051.2
133.5,0.418,2162.5
133.5,1.087,2344.5
133.5,1.799,2343.2
133.5,2.512,2343.2
133.5,3.226,2334.2
133.5,3.939,2331.2
133.5,4.651,2334.2
133.5,5.363,2335.2
133.5,6.096,2341.2
133.5,6.802,2351.2
133.5,7.51,2353.2
133.5,8.218,2355.2
133.5,8.925,2358.2
133.5,9.632,2364.2
133.5,10.34,2365.2
133.5,11.048,2368.2
133.5,11.755,2374.2
133.5,12.463,2378.2
133.5,13.17,2383.2
133.5,13.878,2386.2
133.5,14.597,2334.0
133.5,15.328,2240.5
133.5,16.004,2378.5
133.5,16.786,2081.5
133.5,17.503,2052.2
133.5,18.21,2056.2
133.5,18.932,2012.2
133.5,19.66,1947.5
133.5,20.395,1868.5
133.5,21.117,1830.2
133.5,21.823,1837.2
133.5,22.527,1850.2
133.5,23.226,1874.2
133.5,23.937,1868.2
133.5,24.649,1857.2
133.5,25.357,1858.2
133.5,26.063,1865.2
133.5,26.767,1876.2
133.5,27.471,1889.2
133.5,28.176,1899.2
133.5,28.879,1916.2
133.5,29.568,1974.5
133.5,30.273,1984.2
133.5,30.977,2000.2
133.5,31.682,2012.2
133.5,32.389,2015.2
133.5,33.093,2030.2
133.5,33.798,2042.2
133.5,34.51,2063.2
133.5,35.216,2076.2
133.5,35.92,2093.2
133.5,36.625,2109.2
133.5,37.329,2125.2
133.5,38.031,2154.2
133.5,38.734,2176.2
133.5,39.438,2197.2
133.5,40.142,2215.2
133.5,40.845,2240.2
133.5,41.55,2259.2
133.5,42.253,2283.2
133.5,42.957,2306.2
133.5,43.661,2329.2
133.5,44.366,2348.2
133.5,45.071,2366.2
133.5,45.774,2396.2
133.5,46.477,2423.2
133.5,47.165,2529.5
133.5,47.871,2543.0
133.5,56.183,153.5
133.5,57.013,151.2
133.5,57.778,150.2
133.5,58.542,149.2
133.5,59.308,148.2
133.5,60.074,147.2
133.5,60.841,146.2
133.5,61.609,145.2
133.5,62.378,144.2
133.5,63.148,143.2
133.5,63.918,142.2
133.5,64.689,141.2
133.5,65.462,140.2
133.5,66.235,139.2
133.5,67.009,138.2
133.5,67.718,138.2
133.5,68.493,137.2
133.5,69.269,136.2
133.5,69.978,136.2
133.5,70.755,135.2
133.5,71.473,135.2
133.5,72.183,135.2
133.5,72.96,134.2
133.5,73.739,133.2
133.5,74.448,133.2
133.5,75.228,132.2
133.5,75.938,132.2
133.5,76.719,131.2
133.5,77.428,131.2
133.5,78.137,131.2
133.5,78.919,130.2
133.5,79.628,130.2
133.5,80.337,130.2
133.5,81.046,130.2
133.5,81.83,129.2
133.5,82.539,129.2
133.5,83.248,129.2
133.5,83.957,129.2
133.5,84.666,129.2
133.5,85.451,128.2
133.5,86.16,128.2
133.5,86.869,128.2
133.5,87.578,128.2
133.5,88.287,128.2
133.5,88.996,128.2
133.5,89.705,128.2
133.5,90.415,128.2
133.5,91.124,128.2
133.5,91.833,128.2
133.5,92.467,129.2
133.5,93.176,129.2
133.5,93.885,129.2
133.5,94.594,129.2
133.5,95.303,129.2
133.5,96.012,129.2
133.5,96.722,129.2
133.5,97.357,130.2
133.5,98.066,130.2
133.5,98.775,130.2
133.5,99.411,131.2
133.5,100.13,131.2
133.5,100.841,131.2
133.5,101.553,131.2
133.5,102.192,132.2
133.5,102.904,132.2
133.5,103.545,133.2
133.5,104.256,133.2
133.5,104.898,134.2
133.5,105.609,134.2
133.5,106.321,134.2
133.5,106.964,135.2
133.5,107.675,135.2
133.5,108.319,136.2
133.5,108.964,137.2
133.5,109.675,137.2
133.5,110.321,138.2
133.5,111.033,138.2
133.5,111.679,139.2
133.5,112.327,140.2
133.5,112.975,141.2
133.5,113.687,141.2
133.5,114.336,142.2
133.5,114.987,143.2
133.5,115.638,144.2
133.5,116.29,145.2
133.5,117.001,145.2
133.5,117.654,146.2
133.5,118.307,147.2
133.5,118.962,148.2
133.5,119.617,149.2
133.5,120.273,150.2
133.5,120.929,151.2
133.5,121.587,152.2
133.5,122.192,154.2
133.5,122.851,155.2
133.5,123.511,156.2
133.5,124.172,157.2
133.5,124.833,158.2
133.5,125.495,159.2
133.5,126.109,161.2
133.5,126.671,163.2
133.5,127.328,164.2
133.5,127.986,165.2
133.5,128.656,166.0
133.5,129.27,168.0
133.5,129.93,169.0
133.5,130.768,166.0
133.5,128.193,891.5
133.5,128.894,894.0
133.5,129.597,894.0
133.5,130.264,919.0
133.5,130.957,926.2
133.5,131.667,922.2
133.5,132.359,930.2
133.5,133.115,895.2
133.5,133.794,912.0
133.5,134.355,1019.5
133.5,135.074,1007.2
133.5,135.8,989.2
133.5,136.522,975.2
133.5,137.25,957.2
133.5,137.968,946.2
133.5,138.702,925.2
133.5,139.416,918.2
133.5,140.145,901.2
133.5,140.866,890.2
133.5,141.584,881.2
133.5,142.301,873.2
133.5,143.011,869.2
133.5,143.717,868.2
133.5,144.414,872.2
133.5,145.099,884.2
133.5,145.79,892.2
133.5,146.487,897.2
133.5,147.177,906.2
133.5,147.766,2350.5
133.5,148.475,2333.2
133.5,149.184,2312.2
133.5,149.894,2293.2
133.5,150.603,2278.2
133.5,151.314,2254.2
133.5,152.025,2228.2
133.5,152.735,2209.2
133.5,153.444,2195.2
133.5,154.15,2191.2
133.5,154.856,2185.2
133.5,155.566,2167.2
133.5,156.275,2154.2
133.5,156.984,2140.2
133.5,157.692,2129.2
133.5,158.399,2120.2
133.5,159.107,2110.2
133.5,159.821,2078.2
133.5,160.53,2066.2
133.5,161.237,2057.2
133.5,161.945,2048.2
133.5,162.667,1991.5
133.5,163.386,1950.2
133.5,164.09,1953.2
133.5,164.789,1970.2
133.5,165.486,1999.2
133.5,166.191,1998.2
133.5,166.9,1986.2
133.5,167.61,1970.2
133.5,168.318,1962.2
133.5,169.025,1954.2
133.5,169.725,1970.2
133.5,170.433,1963.2
133.5,171.139,1959.2
133.5,171.846,1954.2
133.5,172.552,1950.2
133.5,173.258,1948.2
133.5,173.965,1942.2
133.5,174.672,1937.2
133.5,175.378,1935.2
133.5,176.097,1933.2
133.5,176.808,1931.2
133.5,177.519,1928.2
133.5,178.229,1931.2
133.5,178.94,1927.2
133.5,179.656,1912.2
133.5,180.367,1910.2
133.5,181.077,1911.2
133.5,181.784,1920.2
133.5,182.493,1923.2
133.5,183.204,1922.2
133.5,183.914,1923.2
133.5,184.624,1924.2
133.5,185.334,1924.2
133.5,186.056,1890.2
133.5,186.829,1723.5
133.5,188.317,1575.5
133.5,189.026,1578.2
133.5,189.737,1577.2
133.5,190.445,1581.2
133.5,191.156,1581.2
133.5,191.864,1586.2
133.5,192.573,1587.2
133.5,193.281,1593.2
133.5,193.99,1595.2
133.5,194.698,1600.2
133.5,195.406,1605.2
133.5,196.114,1610.0
133.5,196.824,1611.0
133.5,197.531,1619.0
133.5,198.239,1624.0
133.5,198.947,1628.0
133.5,199.654,1635.0
133.5,200.362,1641.0
133.5,201.074,1636.0
133.5,201.727,1771.5
133.5,202.422,1813.5
133.5,203.129,1820.2
133.5,203.837,1828.2
133.5,204.557,1825.2
133.5,205.263,1846.2
133.5,205.97,1864.2
133.5,206.68,1875.2
133.5,207.39,1887.2
133.5,208.1,1899.2
133.5,208.811,1908.2
133.5,209.522,1916.2
133.5,210.234,1923.2
133.5,210.944,1935.2
133.5,211.654,1946.2
133.5,212.363,1961.2
133.5,213.072,1976.2
133.5,213.782,1990.2
133.5,214.498,1985.2
133.5,215.21,1990.2
133.5,215.922,1996.2
133.5,216.49,2615.5
133.5,217.211,2579.2
133.5,217.932,2541.2
133.5,218.654,2497.2
133.5,219.375,2465.2
133.5,220.097,2425.2
133.5,220.817,2394.2
133.5,221.539,2360.2
133.5,222.26,2327.2
133.5,222.981,2298.2
133.5,223.702,2266.2
133.5,224.422,2240.2
133.5,225.144,2210.2
133.5,225.863,2188.2
133.5,226.584,2161.2
133.5,227.305,2136.2
133.5,228.025,2114.2
133.5,228.745,2092.2
133.5,229.466,2066.2
133.5,230.185,2048.2
133.5,230.906,2026.2
133.5,231.625,2009.2
133.5,232.345,1988.2
133.5,233.068,1974.2
133.5,233.785,1956.2
133.5,234.501,1940.2
133.5,235.219,1922.2
133.5,235.935,1907.2
133.5,236.651,1892.2
133.5,237.367,1877.2
133.5,238.083,1863.2
133.5,238.8,1848.2
133.5,239.515,1837.2
133.5,240.231,1824.2
133.5,240.946,1812.2
133.5,241.663,1798.2
133.5,242.378,1788.2
133.5,243.094,1776.2
133.5,243.809,1766.2
133.5,244.524,1755.2
133.5,245.239,1745.2
133.5,245.954,1736.2
133.5,246.669,1727.2
133.5,247.384,1718.2
133.5,248.098,1711.2
133.5,248.813,1702.2
133.5,249.528,1693.2
133.5,250.242,1685.2
133.5,250.956,1678.2
133.5,251.671,1670.2
133.5,252.384,1666.2
133.5,253.099,1658.2
133.5,253.813,1651.2
133.5,254.526,1646.2
133.5,255.24,1641.2
133.5,255.953,1636.2
133.5,256.666,1632.2
133.5,257.38,1626.2
133.5,258.093,1623.2
133.5,258.806,1619.2
133.5,259.518,1616.2
133.5,260.231,1613.2
133.5,260.944,1609.2
133.5,261.664,1606.2
133.5,262.379,1603.2
133.5,263.094,1601.2
133.5,263.81,1598.2
133.5,264.524,1597.2
133.5,265.239,1595.2
133.5,265.953,1595.2
133.5,266.668,1593.2
133.5,267.382,1592.2
133.5,268.096,1592.2
133.5,268.811,1591.2
133.5,269.525,1591.2
133.5,270.239,1591.2
133.5,270.952,1591.2
133.5,271.665,1593.2
133.5,272.38,1591.2
133.5,273.094,1592.2
133.5,273.807,1593.2
133.5,274.52,1595.2
133.5,275.234,1596.2
133.5,275.946,1599.2
133.5,276.66,1600.2
133.5,277.372,1604.2
133.5,278.085,1606.2
133.5,278.797,1609.2
133.5,279.508,1615.2
133.5,280.221,1618.2
133.5,280.934,1620.2
133.5,281.646,1624.2
133.5,282.357,1630.2
133.5,283.069,1635.2
133.5,283.78,1640.2
133.5,284.493,1643.2
133.5,285.204,1649.2
133.5,285.915,1656.2
133.5,286.626,1662.2
133.5,287.337,1669.2
133.5,288.048,1675.2
133.5,288.759,1682.2
133.5,289.47,1689.2
133.5,290.123,1697.2
133.5,290.831,1704.2
133.5,291.539,1711.2
133.5,292.245,1721.2
133.5,292.952,1730.2
133.5,293.659,1739.2
133.5,294.366,1749.2
133.5,295.073,1758.2
133.5,295.781,1766.2
133.5,296.487,1778.2
133.5,297.193,1790.2
133.5,297.9,1798.2
133.5,298.607,1809.2
133.5,299.313,1823.2
133.5,300.018,1837.2
133.5,300.724,1850.2
133.5,301.43,1864.2
133.5,302.135,1879.2
133.5,302.841,1895.2
133.5,303.547,1909.2
133.5,304.251,1927.2
133.5,304.957,1941.2
133.5,305.662,1959.2
133.5,306.368,1975.2
133.5,307.073,1995.2
133.5,307.778,2012.2
133.5,308.482,2035.2
133.5,309.187,2054.2
133.5,309.892,2074.2
133.5,310.596,2097.2
133.5,311.301,2119.2
133.5,312.005,2145.2
133.5,312.71,2167.2
133.5,313.414,2193.2
133.5,314.118,2217.2
133.5,314.822,2246.2
133.5,315.526,2274.2
133.5,316.23,2301.2
133.5,316.934,2331.2
133.5,317.638,2362.2
133.5,318.35,2392.2
133.5,319.053,2428.2
133.5,319.755,2467.2
133.5,320.458,2498.2
133.5,321.16,2539.2
133.5,321.863,2578.2
133.5,322.566,2615.2
133.5,323.269,2658.2
133.5,323.97,2708.2
133.5,324.673,2753.2
133.5,325.376,2794.2
133.5,326.081,2826.2
133.5,326.79,2836.2
133.5,327.5,2835.2
133.5,328.212,2822.2
133.5,328.94,2710.5
133.5,329.715,2371.5
133.5,330.425,2369.2
133.5,331.135,2372.2
133.5,331.849,2353.2
133.5,332.563,2333.2
133.5,333.277,2318.2
133.5,333.99,2301.2
133.5,334.701,2298.2
133.5,335.414,2285.2
133.5,336.129,2265.2
134.25,336.869,2243.2
134.25,337.605,2233.2
134.25,338.323,2217.2
134.25,339.039,2208.2
134.25,339.756,2195.2
134.25,340.472,2185.2
134.25,341.189,2171.2
134.25,341.905,2162.2
134.25,342.612,2188.0
134.25,343.275,2404.5
134.25,343.987,2408.0
134.25,344.699,2416.2
134.25,345.417,2395.0
134.25,346.845,2392.0
134.25,347.56,2384.2
134.25,348.284,2339.0
134.25,348.992,2362.2
134.25,349.705,2367.2
134.25,350.42,2360.2
134.25,351.137,2344.2
134.25,351.922,2061.5
134.25,352.637,2056.2
134.25,353.352,2052.2
134.25,354.066,2049.2
134.25,354.781,2046.2
134.25,355.495,2045.2
134.25,356.21,2039.2
134.25,356.925,2035.2
134.25,357.638,2035.2
134.25,358.346,2054.2
134.25,359.06,2054.2
134.25,359.774,2050.2
134.25,0.414,2338.5
134.25,1.127,2343.2
134.25,1.84,2343.2
134.25,2.554,2340.2
134.25,3.269,2333.2
134.25,3.983,2332.2
134.25,4.697,2333.2
134.25,5.41,2335.2
134.25,6.126,2345.2
134.25,6.839,2351.2
134.25,7.553,2355.2
134.25,8.266,2357.2
134.25,8.98,2361.2
134.25,9.694,2362.2
134.25,10.408,2365.2
134.25,11.122,2367.2
134.25,11.834,2376.2
134.25,12.547,2380.2
134.25,13.261,2383.2
134.25,13.976,2380.2
134.25,14.718,2259.5
134.25,16.184,2113.5
134.25,16.915,2057.2
134.25,17.63,2052.2
134.25,18.345,2050.0
134.25,19.084,1970.5
134.25,19.823,1894.5
134.25,20.56,1830.5
134.25,21.274,1832.2
134.25,21.985,1840.2
134.25,22.69,1868.2
134.25,23.402,1874.2
134.25,24.124,1851.2
134.25,24.836,1858.2
134.25,25.55,1859.2
134.25,26.261,1869.2
134.25,26.972,1878.2
134.25,27.682,1891.2
134.25,28.393,1902.2
134.25,29.101,1920.2
134.25,29.797,1976.5
134.25,30.507,1990.2
134.25,31.218,2002.2
134.25,31.928,2015.2
134.25,32.641,2019.2
134.25,33.351,2035.2
134.25,34.061,2049.2
134.25,34.713,2064.2
134.25,35.42,2080.2
134.25,36.126,2101.2
134.25,36.833,2116.2
134.25,37.54,2134.2
134.25,38.245,2156.2
134.25,38.95,2183.2
134.25,39.656,2204.2
134.25,40.362,2225.2
134.25,41.069,2245.2
134.25,41.775,2268.2
134.25,42.481,2289.2
134.25,43.187,2314.2
134.25,43.894,2335.2
134.25,44.601,2355.2
134.25,45.308,2377.2
134.25,46.013,2405.2
134.25,46.704,2506.5
134.25,47.415,2511.0
134.25,55.885,150.5
134.25,56.666,149.2
134.25,57.434,148.2
134.25,58.203,147.2
134.25,58.972,146.2
134.25,59.802,144.2
134.25,60.574,143.2
134.25,61.347,142.2
134.25,62.121,141.2
134.25,62.895,140.2
134.25,63.671,139.2
134.25,64.447,138.2
134.25,65.225,137.2
134.25,65.936,137.2
134.25,66.715,136.2
134.25,67.494,135.2
134.25,68.274,134.2
134.25,68.986,134.2
134.25,69.767,133.2
134.25,70.479,133.2
134.25,71.19,133.2
134.25,71.995,132.2
134.25,72.773,131.2
134.25,73.479,131.2
134.25,74.258,130.2
134.25,74.964,130.2
134.25,75.744,129.2
134.25,76.45,129.2
134.25,77.231,128.2
134.25,77.937,128.2
134.25,78.643,128.2
134.25,79.425,127.2
134.25,80.131,127.2
134.25,80.837,127.2
134.25,81.543,127.2
134.25,82.327,126.2
134.25,83.033,126.2
134.25,83.739,126.2
134.25,84.445,126.2
134.25,85.15,126.2
134.25,85.856,126.2
134.25,86.562,126.2
134.25,87.347,125.2
134.25,88.053,125.2
134.25,88.68,126.2
134.25,89.386,126.2
134.25,90.092,126.2
134.25,90.798,126.2
134.25,91.504,126.2
134.25,92.21,126.2
134.25,92.916,126.2
134.25,93.622,126.2
134.25,94.328,126.2
134.25,95.033,126.2
134.25,95.739,126.2
134.25,96.445,126.2
134.25,97.074,127.2
134.25,97.78,127.2
134.25,98.409,128.2
134.25,99.115,128.2
134.25,99.821,128.2
134.25,100.54,128.2
134.25,101.168,129.2
134.25,101.871,129.2
134.25,102.575,129.2
134.25,103.204,130.2
134.25,103.908,130.2
134.25,104.611,130.2
134.25,105.242,131.2
134.25,105.945,131.2
134.25,106.577,132.2
134.25,107.281,132.2
134.25,107.913,133.2
134.25,108.617,133.2
134.25,109.25,134.2
134.25,109.885,135.2
134.25,110.589,135.2
134.25,111.225,136.2
134.25,111.861,137.2
134.25,112.565,137.2
134.25,113.203,138.2
134.25,113.841,139.2
134.25,114.481,140.2
134.25,115.121,141.2
134.25,115.825,141.2
134.25,116.466,142.2
134.25,117.108,143.2
134.25,117.751,144.2
134.25,118.395,145.2
134.25,119.04,146.2
134.25,119.686,147.2
134.25,120.332,148.2
134.25,120.979,149.2
134.25,121.627,150.2
134.25,122.275,151.2
134.25,122.925,152.2
134.25,123.522,154.2
134.25,124.173,155.2
134.25,124.825,156.2
134.25,125.478,157.2
134.25,126.131,158.2
134.25,126.752,160.2
134.25,127.407,161.2
134.25,128.016,163.2
134.25,128.674,164.2
134.25,129.286,166.2
134.25,129.945,167.2
134.25,130.561,169.2
134.25,131.178,171.2
134.25,131.84,172.2
134.25,132.461,174.2
134.25,133.093,176.0
134.25,133.757,177.0
134.25,134.382,179.0
134.25,135.048,180.0
134.25,133.052,895.5
134.25,134.293,1019.5
134.25,135.021,999.0
134.25,135.745,983.2
134.25,136.466,970.2
134.25,137.191,954.2
134.25,137.934,926.2
134.25,138.648,919.2
134.25,139.365,910.2
134.25,140.09,896.2
134.25,140.813,884.2
134.25,141.528,877.2
134.25,142.24,872.2
134.25,142.952,867.2
134.25,143.663,863.2
134.25,144.371,860.2
134.25,145.077,859.2
134.25,145.783,858.2
134.25,146.455,877.2
134.25,147.144,887.2
134.25,148.412,2331.5
134.25,149.122,2310.2
134.25,149.83,2293.2
134.25,150.538,2279.2
134.25,151.251,2246.2
134.25,151.961,2225.2
134.25,152.67,2209.2
134.25,153.378,2196.2
134.25,154.082,2196.2
134.25,154.79,2183.2
134.25,155.499,2168.2
134.25,156.207,2154.2
134.25,156.916,2140.2
134.25,157.623,2130.2
134.25,158.331,2118.2
134.25,159.039,2108.2
134.25,159.752,2079.2
134.25,160.459,2068.2
134.25,161.167,2058.2
134.25,161.874,2051.2
134.25,162.61,1947.5
134.25,163.314,1952.2
134.25,164.018,1954.2
134.25,164.719,1965.2
134.25,165.413,2000.2
134.25,166.118,1998.2
134.25,166.827,1984.2
134.25,167.536,1970.2
134.25,168.243,1963.2
134.25,168.95,1956.2
134.25,169.65,1970.2
134.25,170.357,1965.2
134.25,171.064,1958.2
134.25,171.769,1955.2
134.25,172.475,1951.2
134.25,173.182,1946.2
134.25,173.887,1943.2
134.25,174.594,1939.2
134.25,175.3,1935.2
134.25,176.019,1934.2
134.25,176.732,1932.2
134.25,177.447,1927.2
134.25,178.16,1928.2
134.25,178.873,1928.2
134.25,179.59,1918.2
134.25,180.306,1908.2
134.25,181.018,1911.2
134.25,181.729,1919.2
134.25,182.441,1922.2
134.25,183.154,1921.2
134.25,183.866,1924.2
134.25,184.58,1923.2
134.25,185.293,1924.2
134.25,186.008,1917.2
134.25,186.788,1736.5
134.25,187.507,1723.2
134.25,188.285,1579.5
134.25,188.998,1579.2
134.25,189.71,1582.2
134.25,190.423,1581.2
134.25,191.137,1581.0
134.25,191.846,1589.2
134.25,192.559,1588.2
134.25,193.27,1592.2
134.25,193.981,1597.2
134.25,194.692,1601.2
134.25,195.404,1605.2
134.25,196.115,1610.0
134.25,196.829,1608.0
134.25,197.536,1620.0
134.25,198.25,1619.0
134.25,198.956,1633.0
134.25,199.667,1639.0
134.25,200.384,1631.0
134.25,201.095,1634.0
134.25,201.737,1804.5
134.25,202.447,1813.2
134.25,203.158,1819.2
134.25,203.873,1814.2
134.25,204.519,1841.2
134.25,205.233,1848.2
134.25,205.943,1868.2
134.25,206.656,1877.2
134.25,207.368,1888.2
134.25,208.08,1900.2
134.25,208.793,1910.2
134.25,209.508,1914.2
134.25,210.222,1922.2
134.25,210.934,1936.2
134.25,211.646,1949.2
134.25,212.357,1964.2
134.25,213.07,1975.2
134.25,213.785,1982.2
134.25,214.501,1982.2
134.25,215.217,1983.2
134.25,215.784,2612.5
134.25,216.506,2584.2
134.25,217.23,2543.2
134.25,217.954,2499.2
134.25,218.678,2464.2
134.25,219.402,2427.2
134.25,220.125,2396.2
134.25,220.848,2362.2
134.25,221.572,2327.2
134.25,222.295,2298.2
134.25,223.019,2268.2
134.25,223.742,2238.2
134.25,224.467,2207.2
134.25,225.19,2180.2
134.25,225.913,2155.2
134.25,226.636,2129.2
134.25,227.358,2107.2
134.25,228.081,2085.2
134.25,228.804,2060.2
134.25,229.527,2039.2
134.25,230.25,2017.2
134.25,230.972,1999.2
134.25,231.693,1982.2
134.25,232.415,1965.2
134.25,233.14,1945.2
134.25,233.856,1929.2
134.25,234.573,1910.2
134.25,235.29,1893.2
134.25,236.004,1882.2
134.25,236.72,1867.2
134.25,237.436,1852.2
134.25,238.153,1836.2
134.25,238.868,1824.2
134.25,239.584,1810.2
134.25,240.299,1798.2
134.25,241.014,1786.2
134.25,241.73,1773.2
134.25,242.444,1764.2
134.25,243.16,1752.2
134.25,243.875,1742.2
134.25,244.59,1732.2
134.25,245.305,1721.2
134.25,246.018,1714.2
134.25,246.733,1705.2
134.25,247.448,1695.2
134.25,248.162,1687.2
134.25,248.877,1678.2
134.25,249.591,1671.2
134.25,250.305,1663.2
134.25,251.019,1656.2
134.25,251.733,1648.2
134.25,252.447,1642.2
134.25,253.16,1636.2
134.25,253.874,1629.2
134.25,254.587,1624.2
134.25,255.3,1620.2
134.25,256.012,1617.2
